InstanceType,vCPUs,MemoryGiB,AcceleratorName,AcceleratorCount,GpuInfo,Region,AvailabilityZone,Price,SpotPrice
c2d-highcpu-16,16.0,32.0,,,,us-west1,us-west1-a,0.5997,0.11872
c2d-highcpu-16,16.0,32.0,,,,us-west1,us-west1-b,0.5997,0.11872
c2d-highcpu-16,16.0,32.0,,,,us-west1,us-west1-c,0.5997,0.11872
c2d-highcpu-16,16.0,32.0,,,,us-west2,us-west2-a,0.72088,0.17059
c2d-highcpu-16,16.0,32.0,,,,us-west3,us-west3-c,0.72088,0.17446
c2d-highcpu-16,16.0,32.0,,,,us-west4,us-west4-a,0.67539,0.19718
c2d-highcpu-16,16.0,32.0,,,,us-west4,us-west4-b,0.67539,0.19718
c2d-highcpu-16,16.0,32.0,,,,us-west4,us-west4-c,0.67539,0.19718
c2d-highcpu-2,2.0,4.0,,,,us-central1,us-central1-a,0.07496,0.01484
c2d-highcpu-2,2.0,4.0,,,,us-central1,us-central1-b,0.07496,0.01484
c2d-highcpu-2,2.0,4.0,,,,us-central1,us-central1-c,0.07496,0.01484
c2d-highcpu-2,2.0,4.0,,,,us-central1,us-central1-f,0.07496,0.01484
c2d-highcpu-2,2.0,4.0,,,,us-east1,us-east1-b,0.07496,0.01484
c2d-highcpu-2,2.0,4.0,,,,us-east1,us-east1-c,0.07496,0.01484
c2d-highcpu-2,2.0,4.0,,,,us-east1,us-east1-d,0.07496,0.01484
c2d-highcpu-2,2.0,4.0,,,,us-east4,us-east4-a,0.08442,0.02551
c2d-highcpu-2,2.0,4.0,,,,us-east4,us-east4-b,0.08442,0.02551
c2d-highcpu-2,2.0,4.0,,,,us-east4,us-east4-c,0.08442,0.02551
c2d-highcpu-2,2.0,4.0,,,,us-west1,us-west1-a,0.07496,0.01484
c2d-highcpu-2,2.0,4.0,,,,us-west1,us-west1-b,0.07496,0.01484
c2d-highcpu-2,2.0,4.0,,,,us-west1,us-west1-c,0.07496,0.01484
c2d-highcpu-2,2.0,4.0,,,,us-west2,us-west2-a,0.09011,0.02132
c2d-highcpu-2,2.0,4.0,,,,us-west3,us-west3-c,0.09011,0.02181
c2d-highcpu-2,2.0,4.0,,,,us-west4,us-west4-a,0.08442,0.02465
c2d-highcpu-2,2.0,4.0,,,,us-west4,us-west4-b,0.08442,0.02465
c2d-highcpu-2,2.0,4.0,,,,us-west4,us-west4-c,0.08442,0.02465
c2d-highcpu-32,32.0,64.0,,,,us-central1,us-central1-a,1.19939,0.23744
